Requisitante;Objeto;Etapa;Processo;Duracao_etapa;Data_Inicio;Data_Fim
Req_002;obj_0006;05_TR;230111969;1;2023-12-01 00:00:00;2023-12-01 00:00:00
Req_014;obj_0103;10_PUB;230095611;14;2023-11-14 00:00:00;2023-12-03 00:00:00
Req_016;obj_0114;04_ORÇ;230121483;3;2023-11-30 00:00:00;2023-12-04 00:00:00
Req_017;obj_0091;07_AUT;230084942;3;2023-11-30 00:00:00;2023-12-04 00:00:00
Req_047;obj_0033;04_ORÇ;230097430;4;2023-11-30 00:00:00;2023-12-05 00:00:00
Req_017;obj_0013;13_CL;230043341;4;2023-11-30 00:00:00;2023-12-05 00:00:00
Req_057;obj_0075;12_SR;230124940;3;2023-12-01 00:00:00;2023-12-05 00:00:00
Req_019;obj_0019;08_MIN;230026781;2;2023-12-04 00:00:00;2023-12-05 00:00:00
Req_019;obj_0019;12_SR;230026781;1;2023-12-05 00:00:00;2023-12-05 00:00:00
Req_011;obj_0101;10_PUB;220149564;13;2023-11-20 00:00:00;2023-12-06 00:00:00
Req_017;obj_0038;10_PUB;230084943;9;2023-11-24 00:00:00;2023-12-06 00:00:00
Req_017;obj_0045;13_CL;230110178;7;2023-11-28 00:00:00;2023-12-06 00:00:00
Req_029;obj_0022;05_TR;230053959;5;2023-11-30 00:00:00;2023-12-06 00:00:00
Req_016;obj_0114;05_TR;230121483;2;2023-12-05 00:00:00;2023-12-06 00:00:00
Req_011;obj_0079;12_SR;230024825;2;2023-12-05 00:00:00;2023-12-06 00:00:00
Req_019;obj_0072;03_PP;230102132;22;2023-11-08 00:00:00;2023-12-07 00:00:00
Req_019;obj_0019;03_PP;230026781;3;2023-12-05 00:00:00;2023-12-07 00:00:00
Req_016;obj_0114;12_SR;230121483;2;2023-12-06 00:00:00;2023-12-07 00:00:00
Req_029;obj_0022;08_MIN;230053959;1;2023-12-07 00:00:00;2023-12-07 00:00:00
Req_019;obj_0019;12_SR;230026781;1;2023-12-07 00:00:00;2023-12-07 00:00:00
Req_017;obj_0091;08_MIN;230084942;5;2023-12-05 00:00:00;2023-12-11 00:00:00
Req_017;obj_0091;12_SR;230084942;1;2023-12-11 00:00:00;2023-12-11 00:00:00
Req_019;obj_0007;02_ETP;230049303;184;2023-03-30 00:00:00;2023-12-12 00:00:00
Req_017;obj_0074;08_MIN;230074167;35;2023-10-25 00:00:00;2023-12-12 00:00:00
Req_047;obj_0032;06_MOD;230104287;8;2023-12-01 00:00:00;2023-12-12 00:00:00
Req_019;obj_0072;12_SR;230102132;4;2023-12-07 00:00:00;2023-12-12 00:00:00
Req_062;obj_0056;01_DFD;230159955;2;2023-12-11 00:00:00;2023-12-12 00:00:00
Req_048;obj_0002;01_DFD;230160033;2;2023-12-11 00:00:00;2023-12-12 00:00:00
Req_002;obj_0122;01_DFD;230161036;1;2023-12-12 00:00:00;2023-12-12 00:00:00
Req_012;obj_0104;05_TR;230135863;14;2023-11-24 00:00:00;2023-12-13 00:00:00
Req_047;obj_0033;05_TR;230097430;7;2023-12-05 00:00:00;2023-12-13 00:00:00
Req_047;obj_0032;05_TR;230104287;2;2023-12-12 00:00:00;2023-12-13 00:00:00
Req_019;obj_0019;07_AUT;230026781;2;2023-12-12 00:00:00;2023-12-13 00:00:00
Req_017;obj_0074;09_APR;230074167;2;2023-12-12 00:00:00;2023-12-13 00:00:00
Req_017;obj_0074;05_TR;230074167;1;2023-12-13 00:00:00;2023-12-13 00:00:00
Req_019;obj_0019;08_MIN;230026781;1;2023-12-13 00:00:00;2023-12-13 00:00:00
Req_017;obj_0074;08_MIN;230074167;1;2023-12-13 00:00:00;2023-12-13 00:00:00
Req_019;obj_0019;09_APR;230026781;1;2023-12-13 00:00:00;2023-12-13 00:00:00
Req_017;obj_0074;09_APR;230074167;1;2023-12-13 00:00:00;2023-12-13 00:00:00
Req_019;obj_0019;12_SR;230026781;1;2023-12-13 00:00:00;2023-12-13 00:00:00
Req_019;obj_0019;13_CL;230026781;1;2023-12-13 00:00:00;2023-12-13 00:00:00
Req_010;obj_0089;12_SR;230145933;11;2023-11-30 00:00:00;2023-12-14 00:00:00
Req_057;obj_0075;02_ETP;230124940;8;2023-12-05 00:00:00;2023-12-14 00:00:00
Req_017;obj_0074;13_CL;230074167;1;2023-12-14 00:00:00;2023-12-14 00:00:00
Req_017;obj_0029;13_CL;230061434;49;2023-10-10 00:00:00;2023-12-15 00:00:00
Req_018;obj_0036;12_SR;210145024;43;2023-10-18 00:00:00;2023-12-15 00:00:00
Req_008;obj_0068;13_CL;190074134;41;2023-10-20 00:00:00;2023-12-15 00:00:00
Req_015;obj_0057;13_CL;230113343;39;2023-10-24 00:00:00;2023-12-15 00:00:00
Req_017;obj_0065;08_MIN;230080044;37;2023-10-26 00:00:00;2023-12-15 00:00:00
Req_009;obj_0054;13_CL;220135306;34;2023-10-31 00:00:00;2023-12-15 00:00:00
Req_019;obj_0116;05_TR;230102662;21;2023-11-17 00:00:00;2023-12-15 00:00:00
Req_016;obj_0106;13_CL;220119800;21;2023-11-17 00:00:00;2023-12-15 00:00:00
Req_013;obj_0001;12_SR;230150050;19;2023-11-21 00:00:00;2023-12-15 00:00:00
Req_016;obj_0040;13_CL;230066693;19;2023-11-21 00:00:00;2023-12-15 00:00:00
Req_004;obj_0046;13_CL;230003102;18;2023-11-22 00:00:00;2023-12-15 00:00:00
Req_019;obj_0121;08_MIN;230048686;17;2023-11-23 00:00:00;2023-12-15 00:00:00
Req_015;obj_0058;13_CL;230080786;16;2023-11-24 00:00:00;2023-12-15 00:00:00
Req_017;obj_0120;08_MIN;230101810;14;2023-11-28 00:00:00;2023-12-15 00:00:00
Req_006;obj_0012;03_PP;230065046;13;2023-11-29 00:00:00;2023-12-15 00:00:00
Req_002;obj_0006;08_MIN;230111969;11;2023-12-01 00:00:00;2023-12-15 00:00:00
Req_020;obj_0028;10_PUB;230033345;11;2023-12-01 00:00:00;2023-12-15 00:00:00
Req_016;obj_0069;10_PUB;230093749;11;2023-12-01 00:00:00;2023-12-15 00:00:00
Req_016;obj_0119;13_CL;230077067;11;2023-12-01 00:00:00;2023-12-15 00:00:00
Req_014;obj_0103;13_CL;230095611;10;2023-12-04 00:00:00;2023-12-15 00:00:00
Req_017;obj_0013;10_PUB;230043341;9;2023-12-05 00:00:00;2023-12-15 00:00:00
Req_017;obj_0045;08_MIN;230110178;8;2023-12-06 00:00:00;2023-12-15 00:00:00
Req_057;obj_0090;01_DFD;230159090;7;2023-12-07 00:00:00;2023-12-15 00:00:00
Req_016;obj_0114;06_MOD;230121483;7;2023-12-07 00:00:00;2023-12-15 00:00:00
Req_029;obj_0022;09_APR;230053959;7;2023-12-07 00:00:00;2023-12-15 00:00:00
Req_011;obj_0101;13_CL;220149564;7;2023-12-07 00:00:00;2023-12-15 00:00:00
Req_017;obj_0038;13_CL;230084943;7;2023-12-07 00:00:00;2023-12-15 00:00:00
Req_017;obj_0091;08_MIN;230084942;5;2023-12-11 00:00:00;2023-12-15 00:00:00
Req_002;obj_0122;02_ETP;230161036;4;2023-12-12 00:00:00;2023-12-15 00:00:00
Req_019;obj_0019;10_PUB;230026781;3;2023-12-13 00:00:00;2023-12-15 00:00:00
Req_017;obj_0074;10_PUB;230074167;2;2023-12-14 00:00:00;2023-12-15 00:00:00
Req_048;obj_0051;12_SR;210131178;245;2023-01-07 00:00:00;2023-12-16 00:00:00
Req_044;obj_0100;02_ETP;230073592;115;2023-07-10 00:00:00;2023-12-17 00:00:00
Req_030;obj_0021;02_ETP;230112636;21;2023-11-17 00:00:00;2023-12-17 00:00:00
Req_048;obj_0105;12_SR;230081538;13;2023-11-29 00:00:00;2023-12-17 00:00:00
Req_070;obj_0008;12_SR;220107633;246;2023-01-09 00:00:00;2023-12-18 00:00:00
Req_040;obj_0037;12_SR;230033083;175;2023-04-18 00:00:00;2023-12-18 00:00:00
Req_021;obj_0093;02_ETP;230060918;170;2023-04-25 00:00:00;2023-12-18 00:00:00
Req_050;obj_0085;02_ETP;230073564;149;2023-05-24 00:00:00;2023-12-18 00:00:00
Req_073;obj_0110;12_SR;230063823;142;2023-06-02 00:00:00;2023-12-18 00:00:00
Req_052;obj_0064;12_SR;230079563;127;2023-06-23 00:00:00;2023-12-18 00:00:00
Req_049;obj_0050;01_DFD;230116658;78;2023-08-31 00:00:00;2023-12-18 00:00:00
Req_017;obj_0062;13_CL;230046526;74;2023-09-06 00:00:00;2023-12-18 00:00:00
Req_047;obj_0025;03_PP;230135864;41;2023-10-23 00:00:00;2023-12-18 00:00:00
Req_019;obj_0098;12_SR;210125968;40;2023-10-24 00:00:00;2023-12-18 00:00:00
Req_061;obj_0060;12_SR;220027256;40;2023-10-24 00:00:00;2023-12-18 00:00:00
Req_054;obj_0115;08_MIN;220099169;36;2023-10-30 00:00:00;2023-12-18 00:00:00
Req_010;obj_0029;03_PP;230144973;17;2023-11-24 00:00:00;2023-12-18 00:00:00
Req_054;obj_0076;02_ETP;230156081;13;2023-11-30 00:00:00;2023-12-18 00:00:00
Req_024;obj_0027;02_ETP;230156844;12;2023-12-01 00:00:00;2023-12-18 00:00:00
Req_047;obj_0034;12_SR;230102960;12;2023-12-01 00:00:00;2023-12-18 00:00:00
Req_062;obj_0056;12_SR;230159955;12;2023-12-01 00:00:00;2023-12-18 00:00:00
Req_048;obj_0002;02_ETP;230160033;5;2023-12-12 00:00:00;2023-12-18 00:00:00
Req_019;obj_0007;05_TR;230049303;5;2023-12-12 00:00:00;2023-12-18 00:00:00
Req_047;obj_0033;12_SR;230097430;4;2023-12-13 00:00:00;2023-12-18 00:00:00
Req_047;obj_0032;12_SR;230104287;4;2023-12-13 00:00:00;2023-12-18 00:00:00
Req_012;obj_0104;12_SR;230135863;4;2023-12-13 00:00:00;2023-12-18 00:00:00
Req_010;obj_0089;03_PP;230145933;3;2023-12-14 00:00:00;2023-12-18 00:00:00
Req_033;obj_0109;04_ORÇ;240146593;0;2023-12-23 00:00:00;2023-12-24 00:00:00
Req_016;obj_0114;12_SR;230121483;2;2023-12-28 00:00:00;2023-12-30 00:00:00
Req_030;obj_0021;11_RJ;230112636;15;2023-12-18 00:00:00;2024-01-05 00:00:00
Req_048;obj_0051;11_RJ;210131178;14;2023-12-19 00:00:00;2024-01-06 00:00:00
Req_009;obj_0054;11_RJ;220135306;35;2023-11-18 00:00:00;2024-01-07 00:00:00
Req_011;obj_0101;11_RJ;220149564;16;2023-12-15 00:00:00;2024-01-07 00:00:00
Req_019;obj_0072;11_RJ;230102132;16;2023-12-15 00:00:00;2024-01-07 00:00:00
Req_008;obj_0068;11_RJ;190074134;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_019;obj_0098;11_RJ;210125968;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_018;obj_0036;11_RJ;210145024;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_061;obj_0060;11_RJ;220027256;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_016;obj_0106;11_RJ;220119800;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_004;obj_0046;11_RJ;230003102;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_011;obj_0079;11_RJ;230024825;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_019;obj_0019;11_RJ;230026781;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_040;obj_0037;11_RJ;230033083;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_020;obj_0028;11_RJ;230033345;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0013;11_RJ;230043341;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_019;obj_0121;11_RJ;230048686;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_029;obj_0022;11_RJ;230053959;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0029;11_RJ;230061434;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_006;obj_0012;11_RJ;230065046;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_016;obj_0040;11_RJ;230066693;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_050;obj_0085;11_RJ;230073564;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_044;obj_0100;11_RJ;230073592;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0074;11_RJ;230074167;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_016;obj_0119;11_RJ;230077067;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0097;11_RJ;230079295;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0065;11_RJ;230080044;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_015;obj_0058;11_RJ;230080786;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_048;obj_0105;11_RJ;230081538;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0091;11_RJ;230084942;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0038;11_RJ;230084943;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_016;obj_0069;11_RJ;230093749;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_014;obj_0103;11_RJ;230095611;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0120;11_RJ;230101810;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_019;obj_0116;11_RJ;230102662;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_017;obj_0045;11_RJ;230110178;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_002;obj_0006;11_RJ;230111969;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_015;obj_0057;11_RJ;230113343;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_016;obj_0114;11_RJ;230121483;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_057;obj_0075;11_RJ;230124940;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_068;obj_0113;11_RJ;230133093;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_013;obj_0001;11_RJ;230150050;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_054;obj_0076;11_RJ;230156081;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_057;obj_0090;11_RJ;230159090;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_002;obj_0122;11_RJ;230161036;15;2023-12-18 00:00:00;2024-01-07 00:00:00
Req_054;obj_0115;11_RJ;220099169;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_017;obj_0062;11_RJ;230046526;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_019;obj_0007;11_RJ;230049303;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_021;obj_0093;11_RJ;230060918;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_073;obj_0110;11_RJ;230063823;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_052;obj_0064;11_RJ;230079563;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_047;obj_0033;11_RJ;230097430;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_047;obj_0034;11_RJ;230102960;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_047;obj_0032;11_RJ;230104287;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_049;obj_0050;11_RJ;230116658;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_012;obj_0104;11_RJ;230135863;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_047;obj_0025;11_RJ;230135864;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_010;obj_0029;11_RJ;230144973;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_010;obj_0089;11_RJ;230145933;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_024;obj_0027;11_RJ;230156844;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_062;obj_0056;11_RJ;230159955;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_048;obj_0002;11_RJ;230160033;13;2023-12-20 00:00:00;2024-01-07 00:00:00
Req_070;obj_0008;11_RJ;220107633;15;2023-12-19 00:00:00;2024-01-08 00:00:00
Req_019;obj_0072;04_ORÇ;230102132;2;2024-01-08 00:00:00;2024-01-09 00:00:00
Req_017;obj_0038;13_CL;230084943;2;2024-01-08 00:00:00;2024-01-09 00:00:00
Req_014;obj_0103;13_CL;230095611;2;2024-01-08 00:00:00;2024-01-09 00:00:00
Req_019;obj_0007;05_TR;230049303;3;2024-01-08 00:00:00;2024-01-10 00:00:00
Req_054;obj_0115;08_MIN;220099169;3;2024-01-08 00:00:00;2024-01-10 00:00:00
Req_010;obj_0029;03_PP;230144973;4;2024-01-08 00:00:00;2024-01-11 00:00:00
Req_048;obj_0105;05_TR;230081538;4;2024-01-08 00:00:00;2024-01-11 00:00:00
Req_019;obj_0116;05_TR;230102662;4;2024-01-08 00:00:00;2024-01-11 00:00:00
Req_020;obj_0028;10_PUB;230033345;4;2024-01-08 00:00:00;2024-01-11 00:00:00
Req_016;obj_0069;10_PUB;230093749;4;2024-01-08 00:00:00;2024-01-11 00:00:00
Req_047;obj_0032;12_SR;230104287;4;2024-01-08 00:00:00;2024-01-11 00:00:00
Req_012;obj_0104;12_SR;230135863;4;2024-01-08 00:00:00;2024-01-11 00:00:00
Req_019;obj_0072;06_MOD;230102132;3;2024-01-09 00:00:00;2024-01-11 00:00:00
Req_023;obj_0070;01_DFD;240006123;1;2024-01-11 00:00:00;2024-01-11 00:00:00
Req_017;obj_0097;08_MIN;230079295;5;2024-01-08 00:00:00;2024-01-12 00:00:00
Req_017;obj_0065;08_MIN;230080044;5;2024-01-08 00:00:00;2024-01-12 00:00:00
Req_017;obj_0013;10_PUB;230043341;5;2024-01-08 00:00:00;2024-01-12 00:00:00
Req_009;obj_0054;13_CL;220135306;5;2024-01-08 00:00:00;2024-01-12 00:00:00
Req_017;obj_0065;09_APR;230080044;1;2024-01-12 00:00:00;2024-01-12 00:00:00
Req_016;obj_0069;03_PP;230093749;1;2024-01-15 00:00:00;2024-01-15 00:00:00
Req_016;obj_0069;05_TR;230093749;1;2024-01-15 00:00:00;2024-01-15 00:00:00
Req_029;obj_0022;13_CL;230053959;5;2024-01-10 00:00:00;2024-01-16 00:00:00
Req_006;obj_0012;03_PP;230065046;8;2024-01-08 00:00:00;2024-01-17 00:00:00
Req_006;obj_0012;05_TR;230065046;8;2024-01-08 00:00:00;2024-01-17 00:00:00
Req_002;obj_0006;08_MIN;230111969;8;2024-01-08 00:00:00;2024-01-17 00:00:00
Req_016;obj_0119;13_CL;230077067;8;2024-01-08 00:00:00;2024-01-17 00:00:00
Req_054;obj_0115;09_APR;220099169;6;2024-01-10 00:00:00;2024-01-17 00:00:00
Req_017;obj_0097;09_APR;230079295;4;2024-01-12 00:00:00;2024-01-17 00:00:00
Req_010;obj_0089;03_PP;230145933;9;2024-01-08 00:00:00;2024-01-18 00:00:00
Req_019;obj_0019;10_PUB;230026781;9;2024-01-08 00:00:00;2024-01-18 00:00:00
Req_011;obj_0101;13_CL;220149564;9;2024-01-08 00:00:00;2024-01-18 00:00:00
Req_016;obj_0069;12_SR;230093749;4;2024-01-15 00:00:00;2024-01-18 00:00:00
Req_002;obj_0006;09_APR;230111969;2;2024-01-17 00:00:00;2024-01-18 00:00:00
Req_057;obj_0090;01_DFD;230159090;10;2024-01-08 00:00:00;2024-01-19 00:00:00
Req_006;obj_0012;12_SR;230065046;3;2024-01-17 00:00:00;2024-01-19 00:00:00
Req_017;obj_0065;13_CL;230080044;3;2024-01-17 00:00:00;2024-01-19 00:00:00
Req_017;obj_0074;10_PUB;230074167;11;2024-01-08 00:00:00;2024-01-22 00:00:00
Req_007;obj_0018;01_DFD;240006875;7;2024-01-12 00:00:00;2024-01-22 00:00:00
Req_016;obj_0069;04_ORÇ;230093749;6;2024-01-15 00:00:00;2024-01-22 00:00:00
Req_002;obj_0006;04_ORÇ;230111969;4;2024-01-17 00:00:00;2024-01-22 00:00:00
Req_016;obj_0069;04_ORÇ;230093749;3;2024-01-18 00:00:00;2024-01-22 00:00:00
Req_017;obj_0065;03_PP;230080044;2;2024-01-19 00:00:00;2024-01-22 00:00:00
Req_017;obj_0065;05_TR;230080044;2;2024-01-19 00:00:00;2024-01-22 00:00:00
Req_017;obj_0065;08_MIN;230080044;1;2024-01-22 00:00:00;2024-01-22 00:00:00
Req_017;obj_0065;09_APR;230080044;1;2024-01-22 00:00:00;2024-01-22 00:00:00
Req_019;obj_0121;08_MIN;230048686;12;2024-01-08 00:00:00;2024-01-23 00:00:00
Req_017;obj_0091;08_MIN;230084942;12;2024-01-08 00:00:00;2024-01-23 00:00:00
Req_017;obj_0120;08_MIN;230101810;12;2024-01-08 00:00:00;2024-01-23 00:00:00
Req_047;obj_0034;12_SR;230102960;12;2024-01-08 00:00:00;2024-01-23 00:00:00
Req_004;obj_0046;13_CL;230003102;12;2024-01-08 00:00:00;2024-01-23 00:00:00
Req_017;obj_0029;13_CL;230061434;12;2024-01-08 00:00:00;2024-01-23 00:00:00
Req_054;obj_0115;04_ORÇ;220099169;10;2024-01-10 00:00:00;2024-01-23 00:00:00
Req_029;obj_0022;04_ORÇ;230053959;8;2024-01-12 00:00:00;2024-01-23 00:00:00
Req_017;obj_0097;13_CL;230079295;4;2024-01-18 00:00:00;2024-01-23 00:00:00
Req_009;obj_0054;14_HOM;220135306;4;2024-01-18 00:00:00;2024-01-23 00:00:00
Req_004;obj_0011;01_DFD;240011927;2;2024-01-22 00:00:00;2024-01-23 00:00:00
Req_017;obj_0065;13_CL;230080044;2;2024-01-22 00:00:00;2024-01-23 00:00:00
Req_017;obj_0065;04_ORÇ;230080044;1;2024-01-23 00:00:00;2024-01-23 00:00:00
Req_017;obj_0045;08_MIN;230110178;13;2024-01-08 00:00:00;2024-01-24 00:00:00
Req_010;obj_0029;13_CL;230144973;10;2024-01-11 00:00:00;2024-01-24 00:00:00
Req_054;obj_0115;13_CL;220099169;5;2024-01-18 00:00:00;2024-01-24 00:00:00
Req_017;obj_0065;13_CL;230080044;2;2024-01-23 00:00:00;2024-01-24 00:00:00
Req_054;obj_0115;10_PUB;220099169;1;2024-01-24 00:00:00;2024-01-24 00:00:00
Req_057;obj_0075;12_SR;230124940;14;2024-01-08 00:00:00;2024-01-25 00:00:00
Req_019;obj_0007;03_PP;230049303;12;2024-01-10 00:00:00;2024-01-25 00:00:00
Req_019;obj_0121;09_APR;230048686;2;2024-01-24 00:00:00;2024-01-25 00:00:00
Req_047;obj_0033;04_ORÇ;230097430;15;2024-01-08 00:00:00;2024-01-26 00:00:00
Req_015;obj_0058;13_CL;230080786;15;2024-01-08 00:00:00;2024-01-26 00:00:00
Req_048;obj_0105;04_ORÇ;230081538;12;2024-01-11 00:00:00;2024-01-26 00:00:00
Req_047;obj_0032;04_ORÇ;230104287;12;2024-01-11 00:00:00;2024-01-26 00:00:00
Req_012;obj_0104;04_ORÇ;230135863;12;2024-01-11 00:00:00;2024-01-26 00:00:00
Req_019;obj_0072;07_AUT;230102132;12;2024-01-11 00:00:00;2024-01-26 00:00:00
Req_047;obj_0034;04_ORÇ;230102960;4;2024-01-23 00:00:00;2024-01-26 00:00:00
Req_017;obj_0045;09_APR;230110178;3;2024-01-24 00:00:00;2024-01-26 00:00:00
Req_016;obj_0106;13_CL;220119800;16;2024-01-08 00:00:00;2024-01-29 00:00:00
Req_004;obj_0046;14_HOM;230003102;4;2024-01-24 00:00:00;2024-01-29 00:00:00
Req_020;obj_0028;13_CL;230033345;13;2024-01-12 00:00:00;2024-01-30 00:00:00
Req_019;obj_0116;03_PP;230102662;15;2024-01-11 00:00:00;2024-01-31 00:00:00
Req_017;obj_0038;14_HOM;230084943;14;2024-01-15 00:00:00;2024-02-01 00:00:00
Req_014;obj_0103;14_HOM;230095611;13;2024-01-16 00:00:00;2024-02-01 00:00:00
Req_017;obj_0091;09_APR;230084942;8;2024-01-23 00:00:00;2024-02-01 00:00:00
Req_016;obj_0119;14_HOM;230077067;5;2024-01-26 00:00:00;2024-02-01 00:00:00
Req_016;obj_0106;14_HOM;220119800;4;2024-01-29 00:00:00;2024-02-01 00:00:00
Req_017;obj_0029;14_HOM;230061434;4;2024-01-29 00:00:00;2024-02-01 00:00:00
Req_015;obj_0058;14_HOM;230080786;2;2024-01-31 00:00:00;2024-02-01 00:00:00
Req_054;obj_0041;01_DFD;240009716;13;2024-01-17 00:00:00;2024-02-02 00:00:00
Req_017;obj_0120;09_APR;230101810;9;2024-01-23 00:00:00;2024-02-02 00:00:00
Req_001;obj_0102;01_DFD;240016228;4;2024-01-30 00:00:00;2024-02-02 00:00:00
Req_013;obj_0001;12_SR;230150050;21;2024-01-08 00:00:00;2024-02-05 00:00:00
Req_047;obj_0034;05_TR;230102960;7;2024-01-26 00:00:00;2024-02-05 00:00:00
Req_019;obj_0072;08_MIN;230102132;6;2024-01-29 00:00:00;2024-02-05 00:00:00
Req_019;obj_0116;12_SR;230102662;4;2024-01-31 00:00:00;2024-02-05 00:00:00
Req_002;obj_0006;13_CL;230111969;3;2024-02-01 00:00:00;2024-02-05 00:00:00
Req_019;obj_0007;12_SR;230049303;9;2024-01-25 00:00:00;2024-02-06 00:00:00
Req_011;obj_0101;14_HOM;220149564;4;2024-02-01 00:00:00;2024-02-06 00:00:00
Req_010;obj_0030;01_DFD;240018561;3;2024-02-02 00:00:00;2024-02-06 00:00:00
Req_011;obj_0079;13_CL;230024825;23;2024-01-08 00:00:00;2024-02-07 00:00:00
Req_010;obj_0089;02_ETP;230145933;15;2024-01-18 00:00:00;2024-02-07 00:00:00
Req_019;obj_0121;04_ORÇ;230048686;14;2024-01-19 00:00:00;2024-02-07 00:00:00
Req_017;obj_0120;04_ORÇ;230101810;14;2024-01-19 00:00:00;2024-02-07 00:00:00
Req_017;obj_0091;04_ORÇ;230084942;12;2024-01-23 00:00:00;2024-02-07 00:00:00
Req_017;obj_0045;04_ORÇ;230110178;11;2024-01-24 00:00:00;2024-02-07 00:00:00
Req_019;obj_0007;04_ORÇ;230049303;10;2024-01-25 00:00:00;2024-02-07 00:00:00
Req_019;obj_0116;04_ORÇ;230102662;6;2024-01-31 00:00:00;2024-02-07 00:00:00
Req_074;obj_0053;01_DFD;240018376;4;2024-02-02 00:00:00;2024-02-07 00:00:00
Req_010;obj_0029;04_ORÇ;230144973;4;2024-02-02 00:00:00;2024-02-07 00:00:00
Req_019;obj_0072;04_ORÇ;230102132;3;2024-02-05 00:00:00;2024-02-07 00:00:00
Req_016;obj_0114;06_MOD;230121483;24;2024-01-08 00:00:00;2024-02-08 00:00:00
Req_013;obj_0001;03_PP;230150050;4;2024-02-05 00:00:00;2024-02-08 00:00:00
Req_019;obj_0072;05_TR;230102132;4;2024-02-05 00:00:00;2024-02-08 00:00:00
Req_019;obj_0072;08_MIN;230102132;2;2024-02-07 00:00:00;2024-02-08 00:00:00
Req_020;obj_0028;14_HOM;230033345;4;2024-02-06 00:00:00;2024-02-09 00:00:00
Req_013;obj_0001;12_SR;230150050;2;2024-02-08 00:00:00;2024-02-09 00:00:00
Req_019;obj_0121;13_CL;230048686;2;2024-02-08 00:00:00;2024-02-09 00:00:00
Req_016;obj_0114;04_ORÇ;230121483;1;2024-02-09 00:00:00;2024-02-09 00:00:00
Req_006;obj_0012;12_SR;230065046;21;2024-01-17 00:00:00;2024-02-14 00:00:00
Req_010;obj_0029;05_TR;230144973;15;2024-01-25 00:00:00;2024-02-14 00:00:00
Req_054;obj_0115;13_CL;220099169;15;2024-01-25 00:00:00;2024-02-14 00:00:00
Req_006;obj_0012;12_SR;230065046;7;2024-02-06 00:00:00;2024-02-14 00:00:00
